the_geom,points_id,location_name,latitude,longitude,major_basin_name,minor_basin_name,aquifer_name,aq30_id,pfaf_id,gid_1,aqid,gid_0,name_0,name_1,area_km2,bws_raw,bws_score,bws_cat,bws_label,bwd_raw,bwd_score,bwd_cat,bwd_label,cfr_raw,cfr_score,cfr_cat,cfr_label,drr_raw,drr_score,drr_cat,drr_label
0101000020E61000003737A6272C715C40904E5DF92CC73640,62,Dong Guan New Prosperity Optical Mfy Ltd. Chang An Branch,22.77803,113.76832,China Coast,China Coast 7,,32409,436300,CHN.6_1,1626,CHN,China,Guangdong,11151.6645,0.179016159,1.840089816,1,Low - Medium (10-20%),0.044760048,0.89520095,0,Low (<5%),0.002908281,4.00210769,4,"Extremely High (more than 2 in 1,000)",0.540821329,2.704106647,2,Medium (0.4-0.6)
0101000020E6100000BB0F406A13695C40361FD7868AD93640,152,PAIHO (DONGGUAN 3),22.84977,113.64181,China Coast,China Coast 7,,32410,436300,CHN.6_1,1822,CHN,China,Guangdong,427.53625,0.179016159,1.840089816,1,Low - Medium (10-20%),0.044760048,0.89520095,0,Low (<5%),0.002908281,4.00210769,4,"Extremely High (more than 2 in 1,000)",0.540821329,2.704106647,2,Medium (0.4-0.6)
0101000020E61000006EDDCD531D705C40810A47904A053740,99,"Dongguan Dingjia Sporting Goods Co.,Ltd.",23.020669,113.75179,China Coast,China Coast 7,,32410,436300,CHN.6_1,1822,CHN,China,Guangdong,427.53625,0.179016159,1.840089816,1,Low - Medium (10-20%),0.044760048,0.89520095,0,Low (<5%),0.002908281,4.00210769,4,"Extremely High (more than 2 in 1,000)",0.540821329,2.704106647,2,Medium (0.4-0.6)
0101000020E610000043C5387F13675C407C0C569C6A013740,57,"FOSHAN COSMO HUAZHOU TEXTILE CO.,LTD.",23.005533,113.610565,China Coast,China Coast 7,,32410,436300,CHN.6_1,1822,CHN,China,Guangdong,427.53625,0.179016159,1.840089816,1,Low - Medium (10-20%),0.044760048,0.89520095,0,Low (<5%),0.002908281,4.00210769,4,"Extremely High (more than 2 in 1,000)",0.540821329,2.704106647,2,Medium (0.4-0.6)
0101000020E61000004BE5ED08A71B5D4074ECA012D7393740,52,"Yumei Shantou Garments Co., Ltd",23.225938,116.43207,China Coast,China Coast 5,,32411,436300,CHN.6_1,1823,CHN,China,Guangdong,4040.969357,0.179016159,1.840089816,1,Low - Medium (10-20%),0.044760048,0.89520095,0,Low (<5%),0.002908281,4.00210769,4,"Extremely High (more than 2 in 1,000)",0.540821329,2.704106647,2,Medium (0.4-0.6)
0101000020E61000009A779CA2231F5D40E4F736FDD9373740,20,"Guangdong Glory textile Enterprise Co., Ltd.",23.21817,116.48655,China Coast,China Coast 5,,32411,436300,CHN.6_1,1823,CHN,China,Guangdong,4040.969357,0.179016159,1.840089816,1,Low - Medium (10-20%),0.044760048,0.89520095,0,Low (<5%),0.002908281,4.00210769,4,"Extremely High (more than 2 in 1,000)",0.540821329,2.704106647,2,Medium (0.4-0.6)
0101000020E6100000B2632310AF6B5C4019390B7BDAC13640,23,"SHENZHEN PENGYIFA INDUSTRIAL CO, LTD",22.75724,113.68256,China Coast,China Coast 7,,32412,436300,CHN.6_1,-9999,CHN,China,Guangdong,778.1767282,0.179016159,1.840089816,1,Low - Medium (10-20%),0.044760048,0.89520095,0,Low (<5%),0.002908281,4.00210769,4,"Extremely High (more than 2 in 1,000)",0.540821329,2.704106647,2,Medium (0.4-0.6)
0101000020E6100000785E2A36E6865C4076A8A624EBD83640,141,"DONGGUAN RICHWAY HANDBAG CO., LTD.",22.847338,114.107801,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E6100000B79C4B7155775C40861BF0F961FC3640,127,WELLPOWER SPORTING GOODS CO LTD,22.98587,113.86459,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E610000018265305A39A5C40BF0E9C33A21C3740,121,"Long Yue Shoes Industrial Hui Zhou Co.,Ltd.",23.11185,114.4162,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E6100000CFF9298E03805C4057E9EE3A1BE63640,97,SAN FANG (TR1) (CHINA),22.898853,114.000217,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E6100000F8DD74CB0E775C40807EDFBF79053740,95,"Dong Guan Goldenprene Sporting Goods Co., Ltd.",23.021389,113.860278,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E610000023A46E675F745C407A185A9D9CE93640,80,"Dongguan Youkai Industrial Co., Ltd",22.912546,113.818323,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E6100000C11BD2A8C0805C40F5D901D715F73640,60,"Dongguan Ye Ji Industrial Co., Ltd.",22.965177,114.011759,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E61000002A00C63368805C401EDC9DB5DB063740,50,TAG TIME,23.02679,114.00636,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E6100000CDCCCCCCCC985C405B423EE8D91C3740,49,"HUIZHOU YANGMING INDUSTRIAL CO., LTD.",23.1127,114.3875,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E6100000C82764E76D805C407E8FFAEB15E63640,38,PRIME ASIA (CHINA),22.898772,114.006708,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E61000000805A568E5815C403DF19C2D20043740,21,"DONGGUAN JINGSHENG GARMENTS CO.,LTD",23.016116,114.029627,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E61000005C1B2AC6F9855C4075029A081BDE3640,13,PMI Joinease plastic & metal products,22.8676,114.09337,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E6100000C53C2B69C57E5C40408A3A730F053740,12,BAIKSAN (CHINA),23.019767,113.980799,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E6100000D5CA845FEA735C40CCD1E3F736E53640,4,"Dongguan Stella Footwear Product Creation Co., LTD.",22.89537,113.81118,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E61000009A99999999895C4067D5E76A2B263740,3,"Long Fa Shoes Industrial Huizhou Co., Ltd.",23.1491,114.15,China Coast,Dong Jiang,,32459,436403,CHN.6_1,1626,CHN,China,Guangdong,3647.729042,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E6100000DD7A4D0F0A755C40BD5296218E153740,156,Dongguan leefong label manufacture co ltd.,23.0842,113.828739,China Coast,Dong Jiang,,32460,436403,CHN.6_1,1822,CHN,China,Guangdong,405.2316878,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E6100000ED2DE57CB16E5C401A3048FAB40E3740,77,DONGGUAN JUN SHENG FOOTWEAR PARTS CO LTD (KURIM DONGGUAN) (CHINA),23.057449,113.729583,China Coast,Dong Jiang,,32460,436403,CHN.6_1,1822,CHN,China,Guangdong,405.2316878,0.086927866,0.797890632,0,Low (<10%),0.022195672,0.443913437,0,Low (<5%),0.000162403,2.318525094,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.519120306,2.595601528,2,Medium (0.4-0.6)
0101000020E6100000E3A59BC420D05C4061C3D32B65193840,6,Long Chuan Simona Footwear Co. Ltd,24.0992,115.252,China Coast,Dong Jiang,,32467,436407,CHN.6_1,1626,CHN,China,Guangdong,4864.999474,0.072011189,0.526292992,0,Low (<10%),0.017467005,0.349340103,0,Low (<5%),0,0,0,"Low (0 to 9 in 1,000,000)",0.544913959,2.724569794,2,Medium (0.4-0.6)
0101000020E61000000D37E0F3C35A5C404CE0D6DD3CAD3640,150,SIMONA TANNING (ZHONGSHAN) CO. LIMITED,22.67671,113.41821,Xun Jiang,Delta,,32474,436500,CHN.6_1,1822,CHN,China,Guangdong,5230.458093,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.003721631,4.004380635,4,"Extremely High (more than 2 in 1,000)",0.514088077,2.570440387,2,Medium (0.4-0.6)
0101000020E610000082E7DEC325595C4043E21E4B1F023740,148,Guangzhou Yisetong Clothing Co.Ltd,23.00829,113.39293,Xun Jiang,Delta,,32474,436500,CHN.6_1,1822,CHN,China,Guangdong,5230.458093,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.003721631,4.004380635,4,"Extremely High (more than 2 in 1,000)",0.514088077,2.570440387,2,Medium (0.4-0.6)
0101000020E610000099B9C0E5B1555C40454772F90F653640,128,Stretchline (Zhongshan) Limited,22.394775,113.338983,Xun Jiang,Xi Jiang 1,,32474,436500,CHN.6_1,1822,CHN,China,Guangdong,5230.458093,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.003721631,4.004380635,4,"Extremely High (more than 2 in 1,000)",0.514088077,2.570440387,2,Medium (0.4-0.6)
0101000020E6100000FB7953910A515C40618E1EBFB7213740,116,"Xinchang Shoes Co.,Ltd",23.13171,113.26627,Xun Jiang,Xinfengjiang Shiku,,32474,436500,CHN.6_1,1822,CHN,China,Guangdong,5230.458093,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.003721631,4.004380635,4,"Extremely High (more than 2 in 1,000)",0.514088077,2.570440387,2,Medium (0.4-0.6)
0101000020E61000000000000000505C40A06CCA15DE1D3740,114,GUANGZHOU JIN HONG YUAN LEATHER PRODUCT CO LIMITED,23.11667,113.25,Xun Jiang,Xinfengjiang Shiku,,32474,436500,CHN.6_1,1822,CHN,China,Guangdong,5230.458093,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.003721631,4.004380635,4,"Extremely High (more than 2 in 1,000)",0.514088077,2.570440387,2,Medium (0.4-0.6)
0101000020E61000004F401361C35D5C40BEC1172653B13640,111,GOLD LONG JOHN (TR1) (CHINA),22.692675,113.46505,Xun Jiang,Delta,,32474,436500,CHN.6_1,1822,CHN,China,Guangdong,5230.458093,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.003721631,4.004380635,4,"Extremely High (more than 2 in 1,000)",0.514088077,2.570440387,2,Medium (0.4-0.6)
0101000020E6100000FB7953910A515C40370F71BDB7213740,94,"XingNing City XinChang Shoes Co., LTD. YeTang Branch",23.1317099,113.26627,Xun Jiang,Xinfengjiang Shiku,,32474,436500,CHN.6_1,1822,CHN,China,Guangdong,5230.458093,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.003721631,4.004380635,4,"Extremely High (more than 2 in 1,000)",0.514088077,2.570440387,2,Medium (0.4-0.6)
0101000020E610000038BEF6CC92425C402A52616C21D83640,92,HESHAN TOP EAGLE GARMENT LTD.,22.84426,113.04021,Xun Jiang,Delta,,32474,436500,CHN.6_1,1822,CHN,China,Guangdong,5230.458093,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.003721631,4.004380635,4,"Extremely High (more than 2 in 1,000)",0.514088077,2.570440387,2,Medium (0.4-0.6)
0101000020E610000017B9A7AB3B625C40FC1A4982707D3640,76,"COSMO TEXTILE CO.,LTD(ZHONGSHAN)",22.489998,113.534892,Xun Jiang,Delta,,32474,436500,CHN.6_1,1822,CHN,China,Guangdong,5230.458093,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.003721631,4.004380635,4,"Extremely High (more than 2 in 1,000)",0.514088077,2.570440387,2,Medium (0.4-0.6)
0101000020E6100000744694F6065D5C405114E813790A3740,71,Paxar Packaging Guangzhou Ltd.,23.04091,113.45355,Xun Jiang,Delta,,32474,436500,CHN.6_1,1822,CHN,China,Guangdong,5230.458093,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.003721631,4.004380635,4,"Extremely High (more than 2 in 1,000)",0.514088077,2.570440387,2,Medium (0.4-0.6)
0101000020E6100000FB7953910A515C40370F71BDB7213740,45,"SI HAN MANUFACTURING CO.,LTD.",23.1317099,113.26627,Xun Jiang,Xinfengjiang Shiku,,32474,436500,CHN.6_1,1822,CHN,China,Guangdong,5230.458093,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.003721631,4.004380635,4,"Extremely High (more than 2 in 1,000)",0.514088077,2.570440387,2,Medium (0.4-0.6)
0101000020E6100000E2016553AE625C40C5AEEDED967C3640,44,"Zhijie Footwear Technical Service (Zhongshan) CO.,Ltd",22.486678,113.54189,Xun Jiang,Delta,,32474,436500,CHN.6_1,1822,CHN,China,Guangdong,5230.458093,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.003721631,4.004380635,4,"Extremely High (more than 2 in 1,000)",0.514088077,2.570440387,2,Medium (0.4-0.6)
0101000020E610000025581CCEFC625C405AD8D30E7FC53640,91,AVERY DENNISON (GUANGZHOU) CONVERTED PRODUCTS LTD.,22.77147,113.54668,Xun Jiang,Delta,,32475,436500,CHN.6_1,1837,CHN,China,Guangdong,168.4952465,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.003721631,4.004380635,4,"Extremely High (more than 2 in 1,000)",0.514088077,2.570440387,2,Medium (0.4-0.6)
0101000020E61000001366DAFE95435C4091B8C7D287AE3740,158,Shoetown JinTan,23.68176,113.05603,Xun Jiang,Bei Jiang 1,,32492,436623,CHN.6_1,1822,CHN,China,Guangdong,1224.358862,0.056908038,0.186704357,0,Low (<10%),0.013856994,0.277139877,0,Low (<5%),0,0,0,"Low (0 to 9 in 1,000,000)",0.501054191,2.505270954,2,Medium (0.4-0.6)
0101000020E610000046B6F3FDD4405C405BD3BCE314BD3740,85,"Shoetown Footwear Co.,Ltd",23.7386,113.013,Xun Jiang,Bei Jiang 1,,32492,436623,CHN.6_1,1822,CHN,China,Guangdong,1224.358862,0.056908038,0.186704357,0,Low (<10%),0.013856994,0.277139877,0,Low (<5%),0,0,0,"Low (0 to 9 in 1,000,000)",0.501054191,2.505270954,2,Medium (0.4-0.6)
0101000020E6100000F3716DA818415C403E5C72DC29BD3740,67,TAYIN R&D CO LTD (CHINA),23.73892,113.01713,Xun Jiang,Bei Jiang 1,,32492,436623,CHN.6_1,1822,CHN,China,Guangdong,1224.358862,0.056908038,0.186704357,0,Low (<10%),0.013856994,0.277139877,0,Low (<5%),0,0,0,"Low (0 to 9 in 1,000,000)",0.501054191,2.505270954,2,Medium (0.4-0.6)
0101000020E6100000BADA8AFD65015C40A4367172BF133740,98,Qingyuan City Liannan Yao Nationality Autonomous County Rongfang Footwear,23.07714,112.02185,Xun Jiang,Xi Jiang 1,,32514,436631,CHN.6_1,1626,CHN,China,Guangdong,6128.593122,0.0092792,0,0,Low (<10%),0.002323787,0.046475747,0,Low (<5%),0.000000206,0.021316009,0,"Low (0 to 9 in 1,000,000)",0.516693268,2.58346634,2,Medium (0.4-0.6)
0101000020E6100000AAB706B64A245C4026E5EE737C283740,134,"Lijing Regina Miracle Intimate Apparel (Zhaoqing) Co., Ltd",23.158149,112.56706,Xun Jiang,Xi Jiang 1,,32515,436631,CHN.6_1,1822,CHN,China,Guangdong,789.3175044,0.0092792,0,0,Low (<10%),0.002323787,0.046475747,0,Low (<5%),0.000000206,0.021316009,0,"Low (0 to 9 in 1,000,000)",0.516693268,2.58346634,2,Medium (0.4-0.6)
0101000020E6100000EDF0D7648D445C40895E46B1DC923640,82,ASIATAN (CHINA),22.57368,113.07113,South China Sea Coast,GuangdongCoast 18,,32649,436701,CHN.6_1,1822,CHN,China,Guangdong,1038.998678,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.00826231,4.017069776,4,"Extremely High (more than 2 in 1,000)",0.532426876,2.662134378,2,Medium (0.4-0.6)
0101000020E6100000B47570B037505C400C5A48C0E8363640,22,League Optical(Zhongshan) Workshop Limited,22.214489,113.253399,Xun Jiang,Xi Jiang 1,,32649,436701,CHN.6_1,1822,CHN,China,Guangdong,1038.998678,0.015719454,0,0,Low (<10%),0.004120529,0.082410582,0,Low (<5%),0.00826231,4.017069776,4,"Extremely High (more than 2 in 1,000)",0.532426876,2.662134378,2,Medium (0.4-0.6)
0101000020E6100000A180ED60C4365C406C3D433866A13640,37,ISA INDUSTRIAL CO LTD (HESHAN) (CHINA),22.630466,112.855736,South China Sea Coast,GuangdongCoast 16,,32653,436702,CHN.6_1,1626,CHN,China,Guangdong,4690.763725,0.288336604,2.527753998,2,Medium - High (20-40%),0.072813042,1.114065211,1,Low - Medium (5-25%),0.002901733,4.002089392,4,"Extremely High (more than 2 in 1,000)",0.519374042,2.596870208,2,Medium (0.4-0.6)
0101000020E61000006D73637AC20E5C406B7D91D096133640,8,"ENPING E-MART ENTERPRISE CO., LTD.,",22.07652,112.23062,South China Sea Coast,GuangdongCoast 15,,32655,436703,CHN.6_1,1626,CHN,China,Guangdong,11210.1028,0.155544138,1.637324026,1,Low - Medium (10-20%),0.047360968,0.947219365,0,Low (<5%),0.004580529,4.006780867,4,"Extremely High (more than 2 in 1,000)",0.514951288,2.57475644,2,Medium (0.4-0.6)
0101000020E61000001DC9E53FA4855B406519E25817E73440,1,"Shoetown Lei Zhou Footwear Co., Ltd",20.9027,110.08815,South China Sea Coast,GuangdongCoast 10,,32672,436705,CHN.6_1,1872,CHN,China,Guangdong,9981.639997,0.35413453,2.824297522,2,Medium - High (20-40%),0.130264796,1.40132398,1,Low - Medium (5-25%),0.003183107,4.002875704,4,"Extremely High (more than 2 in 1,000)",0.52655712,2.632785599,2,Medium (0.4-0.6)
0101000020E61000001BBB44F5D64C5B401BF5108DEEA83540,88,TONG HONG TANNERY CO LTD (CHINA),21.65989,109.20062,South China Sea Coast,GuangdongCoast 3,,32677,436705,CHN.7_1,1867,CHN,China,Guangxi,1151.007895,0.35413453,2.824297522,2,Medium - High (20-40%),0.130264796,1.40132398,1,Low - Medium (5-25%),0.003183107,4.002875704,4,"Extremely High (more than 2 in 1,000)",0.52655712,2.632785599,2,Medium (0.4-0.6)
0101000020E61000009D4B7155D94D5B4043739D465AAA3540,120,TRIMCO GROUP (HONG KONG) CO LTD,21.66544,109.21639,South China Sea Coast,Wuli Jiang /  Nanliu Jiang,,32687,436706,CHN.7_1,1867,CHN,China,Guangxi,864.3155043,0.228095225,2.189636245,2,Medium - High (20-40%),0.056409478,1.032047392,1,Low - Medium (5-25%),0.0000872,2.055120913,2,"Medium - High (7 in 100,000 to 3 in 10,000)",0.505933489,2.529667446,2,Medium (0.4-0.6)
0101000020E610000009C1AA7AF9975A40EBC891CEC0F83440,181,Regent Garment Factory Limited - Business location- Regent 2,20.971692,106.374602,Hong (Red River),Cau,,32701,436707,VNM.22_1,1882,VNM,Vietnam,Háº£i DÆ°Æ¡ng,445.9353674,0.185115252,1.888423765,1,Low - Medium (10-20%),0.05500944,1.025047202,1,Low - Medium (5-25%),0.007327837,4.014458347,4,"Extremely High (more than 2 in 1,000)",0.508764435,2.543822176,2,Medium (0.4-0.6)
0101000020E6100000EF8FF7AA95A95A407C9BFEEC47EA3440,308,AURORA VIETNAM INDUSTRIAL FOOTWEAR CO. LTD,20.91516,106.64976,Hong (Red River),Cau,,32702,436707,VNM.23_1,1882,VNM,Vietnam,Háº£i PhÃ²ng,633.3757145,0.185115252,1.888423765,1,Low - Medium (10-20%),0.05500944,1.025047202,1,Low - Medium (5-25%),0.007327837,4.014458347,4,"Extremely High (more than 2 in 1,000)",0.508764435,2.543822176,2,Medium (0.4-0.6)
0101000020E6100000C6DA84202CA35A40003F3E7CF4E33440,299,Pou Chen Vietnam Enterprise Ltd.,20.8904493,106.5495683,Hong (Red River),Cau,,32702,436707,VNM.23_1,1882,VNM,Vietnam,Háº£i PhÃ²ng,633.3757145,0.185115252,1.888423765,1,Low - Medium (10-20%),0.05500944,1.025047202,1,Low - Medium (5-25%),0.007327837,4.014458347,4,"Extremely High (more than 2 in 1,000)",0.508764435,2.543822176,2,Medium (0.4-0.6)
0101000020E6100000BD00FBE8D4A95A400E677E3507E03440,226,"Regina Miracle International Vietnam Co., Ltd",20.87511,106.65362,Hong (Red River),Cau,,32702,436707,VNM.23_1,1882,VNM,Vietnam,Háº£i PhÃ²ng,633.3757145,0.185115252,1.888423765,1,Low - Medium (10-20%),0.05500944,1.025047202,1,Low - Medium (5-25%),0.007327837,4.014458347,4,"Extremely High (more than 2 in 1,000)",0.508764435,2.543822176,2,Medium (0.4-0.6)
0101000020E610000019CA897615AE5A407F85CC9541E93440,213,MAPLE COMPANY LIMITED,20.911157,106.72006,Hong (Red River),Cau,,32702,436707,VNM.23_1,1882,VNM,Vietnam,Háº£i PhÃ²ng,633.3757145,0.185115252,1.888423765,1,Low - Medium (10-20%),0.05500944,1.025047202,1,Low - Medium (5-25%),0.007327837,4.014458347,4,"Extremely High (more than 2 in 1,000)",0.508764435,2.543822176,2,Medium (0.4-0.6)
0101000020E61000000327DBC01D915A40917D9065C1F43440,286,"PROSPORTS FASHION (VIET NAM) CO., LTD.",20.956076,106.267441,Hong (Red River),Cau,,32712,436708,VNM.22_1,1882,VNM,Vietnam,Háº£i DÆ°Æ¡ng,533.5890014,0.349623807,2.805803426,2,Medium - High (20-40%),0.131451316,1.407256582,1,Low - Medium (5-25%),0.005959322,4.010633967,4,"Extremely High (more than 2 in 1,000)",0.637812675,3.189063374,3,Medium - High (0.6-0.8)
0101000020E6100000A1B94E232D935A402159C0046EE13440,172,"Haivina Co., Ltd.",20.880585,106.29963,Hong (Red River),Cau,,32729,436709,VNM.22_1,1882,VNM,Vietnam,Háº£i DÆ°Æ¡ng,646.2179454,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.043652239,4.115968585,4,"Extremely High (more than 2 in 1,000)",0.746575566,3.732877828,3,Medium - High (0.6-0.8)
0101000020E610000043554CA59F8B5A4097ADF54542233540,218,Maxturn Apparel Company Limited,21.13773,106.181619,Hong (Red River),Cau,,32721,436708,VNM.5_1,1882,VNM,Vietnam,Báº¯c Ninh,769.8761451,0.349623807,2.805803426,2,Medium - High (20-40%),0.131451316,1.407256582,1,Low - Medium (5-25%),0.005959322,4.010633967,4,"Extremely High (more than 2 in 1,000)",0.637812675,3.189063374,3,Medium - High (0.6-0.8)
0101000020E6100000168A743FA7875A40E90B21E7FD273540,161,"HESHENG CO., LTD.",21.156218,106.119583,Hong (Red River),Cau,,32721,436708,VNM.5_1,1882,VNM,Vietnam,Báº¯c Ninh,769.8761451,0.349623807,2.805803426,2,Medium - High (20-40%),0.131451316,1.407256582,1,Low - Medium (5-25%),0.005959322,4.010633967,4,"Extremely High (more than 2 in 1,000)",0.637812675,3.189063374,3,Medium - High (0.6-0.8)
0101000020E6100000EE5C18E945825A408E91EC116ADA3440,291,"JOY VINA FASHION CO., LTD",20.853181,106.035517,Hong (Red River),Cau,,32733,436709,VNM.31_1,1882,VNM,Vietnam,HÆ°ng YÃªn,591.3836623,0.134838071,1.431227899,1,Low - Medium (10-20%),0.038293455,0.765869105,0,Low (<5%),0.043652239,4.115968585,4,"Extremely High (more than 2 in 1,000)",0.746575566,3.732877828,3,Medium - High (0.6-0.8)
0101000020E610000010AD156D8E7A5A4023A0C211A4B23540,248,Vo Nhai 1 Garment Branch â€“ TNG Investment and Trading JSC,21.697816,105.914943,Hong (Red River),Cau,,32722,436708,VNM.56_1,1626,VNM,Vietnam,ThÃ¡i NguyÃªn,3425.266439,0.349623807,2.805803426,2,Medium - High (20-40%),0.131451316,1.407256582,1,Low - Medium (5-25%),0.005959322,4.010633967,4,"Extremely High (more than 2 in 1,000)",0.637812675,3.189063374,3,Medium - High (0.6-0.8)
